video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgzvIUJmZrdZt9ehmN14AaABAg.APRUyD7SOfbAPSj7CeYdoF,UgzvIUJmZrdZt9ehmN14AaABAg,@NoLifeKing_0,UCjFR4WDIDXo52xUvXqUiBaQ,Adam Smasher is killed by V in 2077 and nobody is going to bring down Arasaka except maybe Yorinobu.,en,2025-11-13T07:13:43Z,2025-11-13 02:13:43,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgztYq7mWyUjbeZOXwN4AaABAg.APP_LkA_Ii9APQZSY8YuOu,UgztYq7mWyUjbeZOXwN4AaABAg,@adamisveryepic,UC5mXiSmPUhAqAWSmz3VAjsQ,Why does it matter?,en,2025-11-12T11:02:01Z,2025-11-12 06:02:01,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgztYq7mWyUjbeZOXwN4AaABAg.APP_LkA_Ii9APSjCpD0iDI,UgztYq7mWyUjbeZOXwN4AaABAg,@NoLifeKing_0,UCjFR4WDIDXo52xUvXqUiBaQ,Stfu,ny,2025-11-13T07:14:29Z,2025-11-13 02:14:29,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgztYq7mWyUjbeZOXwN4AaABAg.APP_LkA_Ii9APZfCClgYnW,UgztYq7mWyUjbeZOXwN4AaABAg,@David-dt9xi,UCtENtj9LeeqP6kUB2yuQhvg,why not?,en,2025-11-15T23:54:07Z,2025-11-15 18:54:07,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgxiPizg1OS-CvVk9Rd4AaABAg.APPSCmtgzDjAPQZT6mH56b,UgxiPizg1OS-CvVk9Rd4AaABAg,@adamisveryepic,UC5mXiSmPUhAqAWSmz3VAjsQ,He is,fy,2025-11-12T11:02:06Z,2025-11-12 06:02:06,1
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgxiPizg1OS-CvVk9Rd4AaABAg.APPSCmtgzDjAPSjDxAVZU5,UgxiPizg1OS-CvVk9Rd4AaABAg,@NoLifeKing_0,UCjFR4WDIDXo52xUvXqUiBaQ,He is,fy,2025-11-13T07:14:38Z,2025-11-13 02:14:38,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgxiPizg1OS-CvVk9Rd4AaABAg.APPSCmtgzDjAPZfE_47brF,UgxiPizg1OS-CvVk9Rd4AaABAg,@David-dt9xi,UCtENtj9LeeqP6kUB2yuQhvg,WE STILLL COPINGGGGGG,NA,2025-11-15T23:54:27Z,2025-11-15 18:54:27,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,Ugw8IiSYbfCJP3p2LDB4AaABAg.APOPp7ua2SyAPSjNDz1QY6,Ugw8IiSYbfCJP3p2LDB4AaABAg,@NoLifeKing_0,UCjFR4WDIDXo52xUvXqUiBaQ,"😂 no it isn’t 

If you’re on console it’s fine, if you’re on PC it’s fine or your PC sucks. Also how does game optimisation relate to animation",en,2025-11-13T07:15:54Z,2025-11-13 02:15:54,0
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgyH6eZqw8Araa1HegV4AaABAg.APO1XM8Tkd4APRb5FaWT2z,UgyH6eZqw8Araa1HegV4AaABAg,@tribalturtle,UCV8ydI0NsyygFAhBUh2Ij_Q,why would you watch the teaser for the second season of a show you havent watched,en,2025-11-12T20:44:18Z,2025-11-12 15:44:18,1
jjhRSNkquOc,Cyberpunk: Edgerunners 2 | Official Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-05T19:45:00Z,UgzFTUAnsaT0c-a64fx4AaABAg.APNzPbRXcsKAPSjTxOB-5y,UgzFTUAnsaT0c-a64fx4AaABAg,@NoLifeKing_0,UCjFR4WDIDXo52xUvXqUiBaQ,Not really into the Cyberpunk genre are you?,en,2025-11-13T07:16:49Z,2025-11-13 02:16:49,0
