video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgxVTjQVQyn8h97xWfF4AaABAg,NA,@cassandraMoya-g4v,UCRUSfmTLYSPjrWkUeg8kXKw,456,ja,2025-07-02T04:55:32Z,2025-07-02 00:55:32,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgzdhaVimMnxb0zGUsB4AaABAg,NA,@rosecastro7668,UCwtpUefkiLdTTtuAzm7BQHQ,It was so cute when she hugged the circle guard❤,NA,2025-07-02T04:30:14Z,2025-07-02 00:30:14,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgzE6FPtgKpZHxTqYcF4AaABAg,NA,@icedanialthedamid256,UCkDWMuOK-7AAl-cpbTLk43g,Money what they care 😢,en,2025-07-02T04:29:21Z,2025-07-02 00:29:21,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwRsbfw8EYdZap_nrV4AaABAg,NA,@ItzSiameditz2.0,UCbEiNVWP8uP1Nes8FaSyXUg,How you alive,en,2025-07-02T04:16:10Z,2025-07-02 00:16:10,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugz2oOyOR5Zqf1XWRZJ4AaABAg,NA,@ermadriver8522,UCgbHVIXDdhp9jSJgLnpQSVg,the hug at the end thow,en,2025-07-02T04:03:10Z,2025-07-02 00:03:10,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgymDEoE9v6pS0NkrrB4AaABAg,NA,@NOT_a_pretty-person,UChYkHUBQz1ZKS_jarE5OZdg,WHERE IS GI-HUN AND THE BABY?,NA,2025-07-02T03:44:17Z,2025-07-01 23:44:17,1,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugy7rMZgc-0KjTRwkL54AaABAg,NA,@Slay_kishi,UC0PHp7VOWkPvIiI0uiM3tRg,I am so happy for them even in reality ❤,en,2025-07-02T03:25:49Z,2025-07-01 23:25:49,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwPyyM2vkTspjc5Jcd4AaABAg,NA,@VivienSu-b5u,UCqUni0QVGjXs3mAAotCk8bw,"Yyyyaaaasssss guard, daddy giving out money!!!!😅😅😅😊😊😊😊",NA,2025-07-02T03:24:18Z,2025-07-01 23:24:18,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwtcpGrLn_SlkvFv014AaABAg,NA,@thịxuântrương-i5j,UCynRKRJB78RvqOK_OnhOx3g,"Square guard:leader
Triangle guard:🔫🔫🔫🔫🔫
Circle guard:🧑‍🍳🙆‍♂️🙅‍♀️👩‍🍼💵💵",it,2025-07-02T03:17:10Z,2025-07-01 23:17:10,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgzX1iSG3KLCPEN_28l4AaABAg,NA,@MiguelNom,UC8rOPf6TNJg130qsPvNcCHA,"thanks for giving us a happy ending and showing this short,it truly made my day😍 (im traumatized for the rest of my entire lifetime.)",en,2025-07-02T03:13:04Z,2025-07-01 23:13:04,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgwruUJ4rgP1ohR-ryF4AaABAg,NA,@maddierblxrants,UCmW7nxNR8HZ6xphcES6eiMQ,acting like everyone they just gave us the happiest ending ever,en,2025-07-02T03:06:02Z,2025-07-01 23:06:02,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugx6KirnM9ga3t25gSB4AaABAg,NA,@OSC7RSE,UCuNiHjVnq7dx1BnUDWhvbzg,EVERYONE REALIZES THEY SHOULDNT LET THEIR GREED TAKE OVER THEM AND EVERYONE VOTES TO END THE GAMES AND THEY FINALLY HAVE THAT PORK KIMCHI DINNER AND LIVE HAPPILY EVER AFTER *i yell as i get dragged into a padded white rubber room with rats*,en,2025-07-02T02:41:59Z,2025-07-01 22:41:59,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugx9NxFZ-rHv86YAq3V4AaABAg,NA,@ElMasFinoDelYutu,UCWNvQEBK8cd_YbZJH9N1aSQ,Is season 4 coming out?,en,2025-07-02T02:35:13Z,2025-07-01 22:35:13,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugzk7V0gQVNNVZlfpAB4AaABAg,NA,@SamarioCucul-m1b,UCHAxCcT6U2f5RQEMn7dBhXg,I love you yuri,NA,2025-07-02T02:31:00Z,2025-07-01 22:31:00,1,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,Ugy9I2W2r_30cmEXZZh4AaABAg,NA,@laianglqtreatsandsweets,UCK2-G8JE1qt9_co7--qQYnw,Wen the old lady hug the guard its beceus thats her son ❤,en,2025-07-02T02:24:10Z,2025-07-01 22:24:10,0,0
vftWzZn3bB8,Party like it’s raining 45.6 billion won -- SQUID GAME SEASON 3 IS NOW PLAYING!! #SquidGame,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-27T13:01:53Z,3342859,48747,2159,UgzopYnbDGHR07cFLRd4AaABAg,NA,@sapo-k2p,UCsnuSKruck5Qd6FA5W3QoVA,Nós sofrendo e eles ai,pt,2025-07-02T02:12:56Z,2025-07-01 22:12:56,0,0
