video_id,comment_id,comment_content,author,published_at,like_count,reply_count
au2MTlth520,UgyAK6CeYcRB28T5IW54AaABAg,"UNA COSA ES PERDER CON EL GALATASARAY, CRISTAL PALCE Y OTRA ES PERDER CON EL MANCHESTER UNITED Y CON GOL DE MANGUIRE.",@raylor.darkes.700,2025-10-19T17:53:40Z,0,0
au2MTlth520,UgywqcE6ZukMDyp0fjN4AaABAg,"""Después de tantos aprendizajes,el United ganó""

Pavo Xeneize",@USER_MateoZ2024,2025-10-19T17:53:40Z,0,1
au2MTlth520,UgwXbPLxlRWg2rrgQk94AaABAg,Le ganan y después pierde. Contra más 5 división de Haití,@MANUEL17906,2025-10-19T17:53:39Z,0,0
au2MTlth520,Ugye8etZaFwfFZ9bQiN4AaABAg,"La verdad es q la llegada de lammesn le ha dado confianza a los centrales del United porque con onana si le pegaban era gol ,sea rebote , bloopers o una estupidez de onana vamos United",@tom1007-u5u,2025-10-19T17:53:38Z,0,0
au2MTlth520,UgwmbclPP_FsP_dD-BN4AaABAg,Maguire con el united le hizo gol al liverpool antes que GTA VI 🗣️,@BaludLopez,2025-10-19T17:53:36Z,0,0
au2MTlth520,Ugy-TI6pPKmE-q6ZbaR4AaABAg,"""papá es papá"" lo que diría davo en este momento 😅",@Ruben19-up5py,2025-10-19T17:53:30Z,0,0
au2MTlth520,UgzTqgY9__z8iDTfkQp4AaABAg,Que horribles fichajes hizo el Liverpool,@Desek,2025-10-19T17:53:28Z,0,0
au2MTlth520,UgzSY0OHL9gvIm34YUV4AaABAg,Isak tendrá pesadillas con lamens JAJAJA y van dijk con los delanteros no sabía ni a quien marcar 😂😂😂😂,@SonicRR145,2025-10-19T17:53:28Z,0,0
au2MTlth520,UgwbMQiFT1PYgvp2eNF4AaABAg,Mejor clásico que real vardril 😡 y el ratelona la misma 💩 liga para ✌️ equipos en la premier liga todos los partidos son clásicos 🏴󠁧󠁢󠁥󠁮󠁧󠁿💪🥵👏👏👏👊,@AlfonsoMartinezGamez,2025-10-19T17:53:27Z,0,0
au2MTlth520,UgyIOvFIrV1G0cY0evx4AaABAg,Harry Maguire salvandole el culito al Puerrro Xeneize 🐐,@Raichu5000xD,2025-10-19T17:53:26Z,1,0
au2MTlth520,UgxX4GANwO2TGRra6I14AaABAg,Un mundial de clubes es como un mundial pero de clubes - davopuerroxeneize,@Tapiorkita,2025-10-19T17:53:19Z,0,0
au2MTlth520,UgwMNBDE7Ha5caN2FpF4AaABAg,"JAJAJAJA los recambios que hizo el Liverpool en esta temporada, supuestamente eran mucho mejor plantel que la temporada pasada.... Eso les pasa por menospreciar a sus propios jugadores.",@bloodworkdc2106,2025-10-19T17:53:15Z,97,11
au2MTlth520,UgxtAjoUpP55vltRzgN4AaABAg,Che igual cuando gaston dijo que el united le gane o empate al liverpool era imposible. Hay gaston lo que no es saber de futbol,@lucabordon2835,2025-10-19T17:53:14Z,0,0
au2MTlth520,UgyAau4q_CGV-pOx6YN4AaABAg,Davo cuando simula los partidos y no los juega:,@Hibro-1684,2025-10-19T17:53:08Z,1,0
au2MTlth520,Ugx-sc-vxJ8336R0Kfd4AaABAg,"Volvió la bestia, Harry MaGOAT 🐐🐐🐐",@eduqntnll_24,2025-10-19T17:53:05Z,1,0
au2MTlth520,UgxK7tTcvL5ekSooBGh4AaABAg,"Que grande que es Maguire, fuera de joda es buenísimo el mvp del partido de lejos🎉",@JoshuaGranda-t4m,2025-10-19T17:52:57Z,12,1
au2MTlth520,Ugww01AXu6QT9zgKJvN4AaABAg,Slot insiste con Kerkez teniendo a Robertson  🥴🥴🥴,@stimaik,2025-10-19T17:52:52Z,44,5
au2MTlth520,UgyTUtNd85KvrC-7yXd4AaABAg,El puerro ya tiene para comer,@GunnerDePorVida,2025-10-19T17:52:47Z,7,2
au2MTlth520,Ugw4EdyxeBS3VYa_01Z4AaABAg,"Maguire: De ser odiado y criticado a ser el héroe amado del Man Utd
Que jugador dios ❤❤",@FabrizioJaraBenites,2025-10-19T17:52:40Z,28,0
au2MTlth520,UgxX4NOhrCFICe3n5V94AaABAg,"Liverpool las estrelló en el poste, gakpo de 5 oportunidades convirtió una sola, y Florian? Cuál es la función de Wirtz que alguien me explique",@mariaelviaromeromoreno3529,2025-10-19T17:52:38Z,0,0
au2MTlth520,UgwPciaLMXarahOdsAJ4AaABAg,La Pelotita Acá Maestro 🗣️🗣️🔥🔥🔥,@PepesmusicYT,2025-10-19T17:52:38Z,18,1
au2MTlth520,UgxkxlcLcWa01V3xmkZ4AaABAg,Nunca hay que dudar del GOAT Maguire!,@alexanderhernandez71197,2025-10-19T17:52:37Z,47,2
au2MTlth520,Ugx-XInZZSTQ9jCIAWF4AaABAg,"Si el United hubiera comprado al Dibu, este tipo de partidos los perdía por goleada",@Ennombredelaverdad35,2025-10-19T17:52:36Z,0,0
au2MTlth520,Ugw6C8D6UxBgnkjz0zt4AaABAg,Bien por la directiva en despedir a Davoo... 🧉🗿,@Alejandro-y2j6c,2025-10-19T17:52:35Z,7,0
au2MTlth520,Ugw-da_RKupehGvbx8R4AaABAg,"goles:
MUN - 0:07 (Mbeumo fichaje ⭐)
LIV - 8:03 (un burro q nadie conoce)
MUN - 8:59 (Harry Magoat)",@theroomofdeli,2025-10-19T17:52:34Z,28,1
au2MTlth520,UgyLbHhEfS9UFJKWI8J4AaABAg,Cuándo se había jugado el partido del arsenal con el Manchester city decían que que ya el liverpool había ganado La premier porque estaban trabajando para el y miren ahora la diferencia 😂,@TomasCalleRoña,2025-10-19T17:52:30Z,1,0
au2MTlth520,UgxB4_pl8Uxm89qrUK94AaABAg,Una alegria para davo despues de mil decadas😂,@JairoMerida-c7f,2025-10-19T17:52:29Z,2,0
au2MTlth520,UgwmBXIJADDH-IHHSsx4AaABAg,Ah pero la próxima fecha con Brigthon 🥹 vamosssssss Reds espero sigamos así ♥️♥️♥️♥️♥️,@EdwindanielGorpaMaiz,2025-10-19T17:52:29Z,0,0
au2MTlth520,UgwvOMuxKhAtGEr8Wqd4AaABAg,Lo suben mas rápido qué mi ex dejándome 😢,@edwinrada6799,2025-10-19T17:52:27Z,0,0
au2MTlth520,UgwXzQ9x8JNLq-FtW6F4AaABAg,"Los que dijeron que el Liverpool iba a fracasar, son Nostradamus",@antiv4020,2025-10-19T17:52:24Z,0,0
au2MTlth520,Ugw1OdyIv54zK7JRYpV4AaABAg,DAVO REACCIONANDO ... BENDEUMO EL MEJOR SIMEPRE C9NFIE EN EL 😅,@AXELRODRIGUEZ-s6c,2025-10-19T17:52:22Z,0,0
au2MTlth520,Ugx0ysoEyqaTYoHlGGF4AaABAg,Finalmente aprendío el United de pavo 😂😂,@soyNico912,2025-10-19T17:52:21Z,8,1
au2MTlth520,UgyjRW9I-HkwQeKz67x4AaABAg,Dejaron ir a Lucho Diaz y se cayeron a pedazos 😂😂,@elleo8059,2025-10-19T17:52:17Z,118,34
