video_id,comment_id,reply_id,reply_content,author,published_at,like_count
QNhdXnI8hJQ,UgwtPzZMTzQ8qn3l76h4AaABAg,UgwtPzZMTzQ8qn3l76h4AaABAg.AEl3gO9boxQAFAdMbF3EVr,Meanwhile Real Betis☠️,@immortalhulk7732,2025-03-02T17:23:06Z,21
QNhdXnI8hJQ,UgwtPzZMTzQ8qn3l76h4AaABAg,UgwtPzZMTzQ8qn3l76h4AaABAg.AEl3gO9boxQAFApBI7iagI,You laughing but this was the season they destroyed madrid at the etihad,@samnatsuthegamer3082,2025-03-02T19:06:25Z,29
QNhdXnI8hJQ,UgwtPzZMTzQ8qn3l76h4AaABAg,UgwtPzZMTzQ8qn3l76h4AaABAg.AEl3gO9boxQAFbaA1fWBqO,"🎉।      
 ono😂😊",@farabiamit,2025-03-13T13:53:55Z,0
QNhdXnI8hJQ,UgwtPzZMTzQ8qn3l76h4AaABAg,UgwtPzZMTzQ8qn3l76h4AaABAg.AEl3gO9boxQAFz9Wur9pt9,@samnatsuthegamer3082you thought you did something but come back at the end of the season and act correct,@XxTwiztyxX,2025-03-22T17:34:09Z,0
QNhdXnI8hJQ,UgwtPzZMTzQ8qn3l76h4AaABAg,UgwtPzZMTzQ8qn3l76h4AaABAg.AEl3gO9boxQAFzA7NRXIfh,"@anderino_  no I was stating a fact
This guy is talking about the past and comparing it to now when they lost to Madrid instead of comparing the teams that season
I'm just stating facts",@samnatsuthegamer3082,2025-03-22T17:39:24Z,5
QNhdXnI8hJQ,UgzuCd78lDYiE_w3IZN4AaABAg,UgzuCd78lDYiE_w3IZN4AaABAg.AEkMs7fhodMAEkkJqQcNUR,"Theres technically nothing wrong in doing that, haaland is just using his brain thats all",@DarthMalgussithloard,2025-02-20T06:44:24Z,0
QNhdXnI8hJQ,UgzuCd78lDYiE_w3IZN4AaABAg,UgzuCd78lDYiE_w3IZN4AaABAg.AEkMs7fhodMAEkwvG_Mwuj,@  Where did I say that he did something wrong??? I think you’re not the smartest!!,@MrN1mmersatt,2025-02-20T08:34:31Z,0
QNhdXnI8hJQ,UgzuCd78lDYiE_w3IZN4AaABAg,UgzuCd78lDYiE_w3IZN4AaABAg.AEkMs7fhodMAEl_Dj8M2XQ,"@MrN1mmersatt im assuming youre talking about how haaland is forcing corners, hence why i said he’s just using his brain to troll",@DarthMalgussithloard,2025-02-20T14:26:41Z,0
QNhdXnI8hJQ,UgzuCd78lDYiE_w3IZN4AaABAg,UgzuCd78lDYiE_w3IZN4AaABAg.AEkMs7fhodMAElav5Lzqkz,"@DarthMalgussithloard  It’s okay, my friend. Real Madrid showed yesterday how it can be done without time-wasting.",@MrN1mmersatt,2025-02-20T14:41:29Z,0
QNhdXnI8hJQ,UgzuCd78lDYiE_w3IZN4AaABAg,UgzuCd78lDYiE_w3IZN4AaABAg.AEkMs7fhodMAElj6n0p7ub,"@MrN1mmersatt fair point, tbh..haaland got cooked",@DarthMalgussithloard,2025-02-20T15:53:07Z,0
QNhdXnI8hJQ,Ugz5PrHS8hnLBMdJMgh4AaABAg,Ugz5PrHS8hnLBMdJMgh4AaABAg.AE_EaOnjNeQAE_NLpUFeHR,5-1,@yenifervannesagironpena3611,2025-02-15T20:43:19Z,0
