video_id,comment_id,reply_id,reply_content,author,published_at,like_count
au2MTlth520,UgzOP8fqVWrmpx_AbGR4AaABAg,UgzOP8fqVWrmpx_AbGR4AaABAg.AOToa5P3e1_AOUVuK3kFVv,"@magnusrosen378 Viste lo que se comió Gakpo en la última jugada? Luis Diaz era muy determinante cabeceando ese tipo de centros, también destrabando partidos y generando oportunidades con regate, no me puedes decir es pronto cuando se le nota que al Liverpool que está sufriendo los partidos y va ganando por lo justo los partidos sobre la hora.",@alienetalero,2025-10-20T03:16:34Z,9
au2MTlth520,UgzOP8fqVWrmpx_AbGR4AaABAg,UgzOP8fqVWrmpx_AbGR4AaABAg.AOToa5P3e1_AOUWCN1WCks,Demasiado,@juanpineda2338,2025-10-20T03:19:10Z,5
au2MTlth520,UgzYq7Xx1uZ1uJoix1J4AaABAg,UgzYq7Xx1uZ1uJoix1J4AaABAg.AOTmJ7ZUN7sAOUaSNWGiUx,"Ganó una Premier, crack",@maxxiekanmuru3879,2025-10-20T04:05:02Z,3
au2MTlth520,UgytGppK-VRAniqNZxR4AaABAg,UgytGppK-VRAniqNZxR4AaABAg.AOTk72pfHulAOTl8lbjc3s,Encima ficharon jugadores que no necesitaban como wirtz o isak (era el o ekitike no los 2),@lukasignaciogonzalezrivera9911,2025-10-19T20:19:15Z,0
au2MTlth520,UgytGppK-VRAniqNZxR4AaABAg,UgytGppK-VRAniqNZxR4AaABAg.AOTk72pfHulAOTzqj4eawa,​@lukasignaciogonzalezrivera9911tal cual...,@juandavid2106,2025-10-19T22:27:43Z,0
au2MTlth520,UgxvrNAbh-leY1dojhx4AaABAg,UgxvrNAbh-leY1dojhx4AaABAg.AOTjRfN_j83AOTlG0_0YeV,"Estoy seguro que si no pasaba lo de diogo, el liverpool solo iba por ekitike. Y el se quedaría",@lukasignaciogonzalezrivera9911,2025-10-19T20:20:14Z,0
au2MTlth520,UgyCO49Leip2Td8idKF4AaABAg,UgyCO49Leip2Td8idKF4AaABAg.AOTjQCH2fXnAOUK_Hn5pl2,Buen dato crack,@iTamarindox,2025-10-20T01:37:34Z,8
au2MTlth520,UgyCO49Leip2Td8idKF4AaABAg,UgyCO49Leip2Td8idKF4AaABAg.AOTjQCH2fXnAOUOdGa2sok,La teoría cobra aún más relevancia con esto.,@Danierole,2025-10-20T02:13:04Z,14
au2MTlth520,UgyCO49Leip2Td8idKF4AaABAg,UgyCO49Leip2Td8idKF4AaABAg.AOTjQCH2fXnAOUSMD94a6e,Bajense d la nube chichombianos😊,@CamiloMejia-c1v2c,2025-10-20T02:45:33Z,3
au2MTlth520,UgyCO49Leip2Td8idKF4AaABAg,UgyCO49Leip2Td8idKF4AaABAg.AOTjQCH2fXnAOUSe6oFDtz,​@CamiloMejia-c1v2cla ignorancia es atrevida dame argumentos no lloriqueos Liverpool está en decadencia,@kaletcorreacardenas4349,2025-10-20T02:48:08Z,24
