video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxZD7v7vuf62QYFCbB4AaABAg,NA,@alanescorza7102,UC8khHU0imshGftnfDAKg9xA,Son una puta mierda la forma en la que tiran al mexicano más cuando él en temporadas pasadas hizo mucho por la serie y cortaron sus escenas ahora quieren ponerlo de malo que no mamen,es,2025-03-09T02:06:16Z,2025-03-08 21:06:16,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugyd9ipX5XkasxFVv-h4AaABAg,NA,@azizc64,UCuhpM6LPO5YIZNkiuh-oBMA,LIE to SURVIVE,de,2025-03-08T23:32:09Z,2025-03-08 18:32:09,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxQ9HFeqLGlXxrIqK54AaABAg,NA,@benjaminalston8884,UCfSOVm4TSIV-5tY2IVBNsEA,Netflix really needs to get rid of Will Buxton. A pure waffle house who has next to nothing to do with the actual F1 season. Guys a fraud,en,2025-03-08T21:16:51Z,2025-03-08 16:16:51,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugwr_purO988XJpXrQh4AaABAg,NA,@ClausErwinson,UCGnx9_jch9jNKrqnk3NSG-Q,Who am I parodying here: ‘if you go to pee and the lid is not up... (dramatic pause)... then... (more frowning) ... you have no choice but to... (dramatic pursing of lips) ... put the lid up’.,en,2025-03-08T18:36:10Z,2025-03-08 13:36:10,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwD9rZ6PZQ1nXjTruJ4AaABAg,NA,@The66680,UCn844B4J7M2igao9dsbSlhQ,Why was Claire Williams invited. She almost ran the team to the ground,en,2025-03-08T09:02:34Z,2025-03-08 04:02:34,2,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwRaN6L7LyeSj2Qyu54AaABAg,NA,@camiloabalos8497,UC00DCYx0i2qmYCYkN0IaRtA,"NO APARECE NADA DE COLAPINTO NI DE LA IDA DE CHECO PEREZ, NO LA VEAN NO APOYEN A ESTA SERIE ANTI LATINOS!!!",es,2025-03-07T22:25:33Z,2025-03-07 17:25:33,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugx727Fbl9_puCWo4Rd4AaABAg,NA,@lionsblakc22,UCDxdFr4tr_QHr0Ad83KnmwA,espero aparezca Franco,NA,2025-03-07T21:27:13Z,2025-03-07 16:27:13,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgyJpnZOvL2gtE6CRZB4AaABAg,NA,@scottnorland4214,UCLfne-4LqCq8CO1Hn8RUeXg,You know what that racing show needs? More racing! Guess I'll have to wait for the real thing.,en,2025-03-07T16:42:44Z,2025-03-07 11:42:44,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxGMMvGJzjnCE2F2LN4AaABAg,NA,@specialcookday,UCrLE8sVME-zH4EtpEsUyQsA,President Trump was @ Miami GP? 🤣🤣🤣🤣🤣🤣,it,2025-03-07T15:03:52Z,2025-03-07 10:03:52,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwJ79cCyPstICAosMV4AaABAg,NA,@summarisely,UCA4Wdhq1-y8iThEPwiQQdPg,no where closer to breakpoint .. useless crp .. bring on new series of breakpoint,en,2025-03-07T14:26:15Z,2025-03-07 09:26:15,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugz8uGI-W-0jkbGw_Ud4AaABAg,NA,@ComeJoinMeIn,UCJtbydcKbq6_9NW2xSJ8Gyw,lets go,en,2025-03-07T13:01:26Z,2025-03-07 08:01:26,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwStMLoCyVb6RLE8714AaABAg,NA,@BD4-ManchesterIsRed,UCWVa1skwVBH-hhl0WKW0Lsw,"I'm no Ferrari fan, but Charles went up a notch in my estimation today.

In episode 5, Charles talks about something very personal.  No spoilers.

Well done Charles.

I wasn't impressed by him eating a pizza with a knife and fork !",en,2025-03-07T12:51:39Z,2025-03-07 07:51:39,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgzjXko7Ls8FLtk4UTR4AaABAg,NA,@mehmocan3346,UCv35iRQi1lB7NLpTW45vCzg,"here we go again, everybody´s favourite action-soap opera which - in tandem with mbs and liberty - nearly makes me hate the coolest sport on earth. let the cringefest begin..",en,2025-03-07T11:55:11Z,2025-03-07 06:55:11,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwKFwopUyA3jORdw6p4AaABAg,NA,@maheshratnaparkhe9740,UCndujyAL6LMEqdDbRcjbSmQ,"F1 Season 7 is not dubbed in Hindi, but the trailer was in Hindi. The entire season’s audio is not available in Hindi. Please provide it if available.",en,2025-03-07T10:40:54Z,2025-03-07 05:40:54,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxQDjNcoVZWqml2QWJ4AaABAg,NA,@TangoVictor,UC9zfDNyk0ZgClF43VVG0t7w,"Christian Horner UK: ""Zak (Brown) is a C***."" 
Netflix USA: ""Zak is a P****.""

Tell it how it is, after all - you've lost your favorite potty mouth Gunther....",en,2025-03-07T07:52:47Z,2025-03-07 02:52:47,1,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgyRN0FEEzoxtZJfEJp4AaABAg,NA,@29420502,UCKCGSR2EtUZIBUlFU3lLmXQ,One more sleep,NA,2025-03-07T04:32:46Z,2025-03-06 23:32:46,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwLmE23I8G03wDWAXd4AaABAg,NA,@quimey_es,UC_768tapvxKn4X69rPtbPEQ,"if colapinto doesnt have an exclusive episode, nobody's gonna watch this",en,2025-03-07T04:00:19Z,2025-03-06 23:00:19,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwiaH0nFBgZFmbaBOV4AaABAg,NA,@antiwoke884,UClEyjuHsYfPKpP_7MQ8vBJw,"I just canceled my Netflix
Way to woke these days 
I’ll have to miss the only thing that’s half worth while watching",en,2025-03-07T02:20:56Z,2025-03-06 21:20:56,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugz92iqvsPIwRQUf4K14AaABAg,NA,@Schneizel1208,UC556CfSmfWZNRcTW7KI7_ag,"“Friendship ended with Toto, now Zack is my best friend” pretty much sums up Horner this season",en,2025-03-07T01:00:44Z,2025-03-06 20:00:44,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwsqL3W-x-1BwzOS-p4AaABAg,NA,@Jom-l1b,UCldqDbtQh-6lUO-5D2LEtCQ,I’m waiting so long,zu,2025-03-06T17:10:23Z,2025-03-06 12:10:23,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgzQCudopZjH-ewbe4R4AaABAg,NA,@Jom-l1b,UCldqDbtQh-6lUO-5D2LEtCQ,It’s Friday,NA,2025-03-06T17:10:12Z,2025-03-06 12:10:12,1,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwgKNarItAFybryR-14AaABAg,NA,@Jom-l1b,UCldqDbtQh-6lUO-5D2LEtCQ,Bro when tf u upload,NA,2025-03-06T17:10:01Z,2025-03-06 12:10:01,1,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxVtMswla-mgXkUrQF4AaABAg,NA,@TiagoRamosVideos,UCc0_vz-jYRh3x5lPHqsNA5w,Awesome 👌,en,2025-03-06T12:57:34Z,2025-03-06 07:57:34,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugwolg3fFCH40fAF5QF4AaABAg,NA,@NOELIAPALACIO-e8v,UCqeUE3lDV7glMkg48K-WzrA,y franco?,es,2025-03-06T12:16:17Z,2025-03-06 07:16:17,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugxtf6OP5M5yqRj13nZ4AaABAg,NA,@Bashanganyi,UCdarRCHYhDrU_ISqWXVjPeg,Clearly no drive to survive without Guenther 🤣,en,2025-03-06T10:03:41Z,2025-03-06 05:03:41,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugyb5MJZIms9Xv8TTvx4AaABAg,NA,@sassalabeouf,UCgTB1Cy4XrDIJBMwiK69s0A,Alli wanna see is the episodes related to Daniel Ricciardo the rest i can skip...,en,2025-03-06T09:10:22Z,2025-03-06 04:10:22,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxvDJfGi9MkED4ubj54AaABAg,NA,@liamcalpine,UC65PxWc9ho3aoFN6cm3BUOg,1:06,ja,2025-03-06T06:46:40Z,2025-03-06 01:46:40,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgzF8-gkAMZ5bDvkbax4AaABAg,NA,@SerahBay,UClsSGMYV3C3yY4vVSpEwDcQ,"i've never nor never will i watch this show, but i still clicked on this to see what sort of braindead takes i can expect in the coming year from DTS fans in instagram comments lmao. i'll give it to yall, you know how to put on a dramatic show.",en,2025-03-06T01:45:25Z,2025-03-05 20:45:25,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwiGndUohCRQzKYv_B4AaABAg,NA,@nicowaldman,UCM-V_bKdCBhfVvi1GWlKhkw,"Mejor sumen unas escenas más de Colapinto si no quieren perder audiencia 😁

O vas a esperar a que triunfe para hacer una serie horrible como la de Senna?",es,2025-03-06T01:14:26Z,2025-03-05 20:14:26,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgyDa1__A4jS4eECzA54AaABAg,NA,@ThirdyMalit,UChtjjg81RMWX3EG-ENfu5ZQ,That Russel Crashing incident though.,en,2025-03-05T23:37:12Z,2025-03-05 18:37:12,2,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgyJkSNqm_d2VQB2srZ4AaABAg,NA,@BartoloRallo,UCiNR9Acx0mx10Knmd4dqMiA,"Please tell me it is going to be better than S6, please",en,2025-03-05T23:03:27Z,2025-03-05 18:03:27,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgzL-aR10XDpRIG6kYB4AaABAg,NA,@FlyLifePhil,UCvwMG1OeHGhKzgCa9biEhFQ,Last year was crazy,NA,2025-03-05T22:37:25Z,2025-03-05 17:37:25,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgyScGuQs9kNSjdcveZ4AaABAg,NA,@timquerengesser1561,UCdEQMAR9IJ2nNirC4mYUB3Q,Will Buxton: The car that wins is the car that places first.,en,2025-03-05T21:18:09Z,2025-03-05 16:18:09,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgzBv31aXWpN5PsdSp54AaABAg,NA,@Ryanstevens-14,UCZ4uk-DggHRBSgbHqXQOsGQ,Can’t wait for this season especially for McLaren’s episode with their multiple  GP wins in the 2024 season,en,2025-03-05T20:39:30Z,2025-03-05 15:39:30,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgziPgCSTj5j5BBOGul4AaABAg,NA,@aarongreen121,UCaFNAtssSr4oIspRqYz8peQ,That Guenther outro was gold 😂,en,2025-03-05T20:34:28Z,2025-03-05 15:34:28,2,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwL8IElvwUljhDDC6V4AaABAg,NA,@divinitygaming8673,UCf9VSirSlke3qxgUlNZOUfg,Kimi: it's more like a hobby to me,en,2025-03-05T19:29:57Z,2025-03-05 14:29:57,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwhpFM80EtygRXIz_N4AaABAg,NA,@DingDong-t3z,UCsfRoxr-TlNxHHlOmeDVZ0g,Drive to ........................................................................................................................................  D.    I.    E.,haw,2025-03-05T19:20:32Z,2025-03-05 14:20:32,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgyN1u9HrHJ_OwuXEkx4AaABAg,NA,@bored-x5s,UCLkKB9oEmfub6BEjiZM0dZg,"I control you every millimeter

End of the story",en,2025-03-05T19:19:16Z,2025-03-05 14:19:16,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxD3xDBKcLlwam7Okl4AaABAg,NA,@pradyumnac,UC-nWuU83UDY4tc0zk-LWAzg,of course they have nothing about the hordog,en,2025-03-05T18:52:01Z,2025-03-05 13:52:01,1,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugy9is36P-IkM_IBleV4AaABAg,NA,@marcosbonorino1848,UCTchRc_znufhI1l5yPfRStA,Cognizant.,la,2025-03-05T17:44:17Z,2025-03-05 12:44:17,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgzVcwh0dKEGASpJqHZ4AaABAg,NA,@bjrnchrstn,UCOl6EX02kMUBpRYx9z4z9Qg,Weirdly enough swearing is no f’ing problem here.,en,2025-03-05T17:13:31Z,2025-03-05 12:13:31,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugx0wajraKDxo3Cr7Vp4AaABAg,NA,@kethilydiniz,UC7YItmcA_XyS97Gn305vfBQ,to ansiosa ja omg,fi,2025-03-05T12:47:06Z,2025-03-05 07:47:06,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugzl5E9SVrBtrGqSSSF4AaABAg,NA,@stevenvandestaak7132,UCndxUznNvtKbwpvWx_M-brw,"I remember the days when F1 was about technology, innovation and drivers' performance. Senna would turn in his grave seeing this fake drama crap.",en,2025-03-05T11:27:15Z,2025-03-05 06:27:15,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugw7_gBsfa9feCL-KpB4AaABAg,NA,@lpsolid,UCvG9OxZ4JzLnQQUgpqPcsZw,"CARLANDO in the first few seconds. Yep, Netflix, you gotta give us a chaotic series of their own XD",en,2025-03-05T10:22:34Z,2025-03-05 05:22:34,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwqiI_79LfbHB1QfBN4AaABAg,NA,@petergriffin092,UCWTI-bla4q0ocZXpWmU0o9A,Season 7 will be insane,mg,2025-03-05T10:11:36Z,2025-03-05 05:11:36,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugw38_i9wqXhTSVFCeV4AaABAg,NA,@marcr5595,UCquxaNGqRAvbPYgXw1C51Hg,Ocon really is his own enemy,en,2025-03-05T08:25:58Z,2025-03-05 03:25:58,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwhYd4fiJt1c7zYbZ14AaABAg,NA,@wl_st_wolf2475,UCp6AmbYcGPHspvDCGWmyjjA,best!,NA,2025-03-05T08:06:51Z,2025-03-05 03:06:51,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugz-bR6K1j9gnDZpqxN4AaABAg,NA,@savolrat,UCYMApL6fKsAli5nC73SpSzA,Dreading danny ric's final scene on DTS 🥲,NA,2025-03-05T06:39:52Z,2025-03-05 01:39:52,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgyD2PM-pOd5hlSaugZ4AaABAg,NA,@geoffreybees,UC_JeUt7Y2YzxIx7SSD049GA,I cannot stand CH,en,2025-03-05T06:38:24Z,2025-03-05 01:38:24,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgzT_eev6GL5YFH7xiZ4AaABAg,NA,@bymartinanxxon,UCXUkyAEbHtJIwDA1q99r7_w,"No Franco, no show...",pt,2025-03-05T02:29:57Z,2025-03-04 21:29:57,1,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxtuVOZLH0Bf6g_FfZ4AaABAg,NA,@inesazzazrahmani2987,UCHCYC5V9auT6QBlXdk796nw,finally something i'm excited to watch after the finals 🤤😁,en,2025-03-04T23:53:27Z,2025-03-04 18:53:27,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugxw6QDdswdd65yFny14AaABAg,NA,@ito1510,UC1gGxGXRkMpoXAgcxbDEYvg,Porquería de serie.,gl,2025-03-04T23:10:39Z,2025-03-04 18:10:39,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwLWjVsqnSvBbzU7RJ4AaABAg,NA,@jaquab003,UCT_6a6mzK2wBmcFFoys_Dow,"Too much swearing, completely unwatchable",en,2025-03-04T22:53:41Z,2025-03-04 17:53:41,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgyWZFC6byRevMixKNV4AaABAg,NA,@jnljorge,UC_ilMy3_HegS4TNcL-fwmPw,You forgot Franco 🇦🇷🇦🇷🇦🇷🇦🇷,pt,2025-03-04T22:34:13Z,2025-03-04 17:34:13,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxhKvByJlw5fOnKC7h4AaABAg,NA,@GroundMaintenanceServices,UCm4nk6YMd_UIs3yTKVI1okQ,When is Netflix going to get the rights from rip off sky sports tv to show the F1 live like they have done with WWE ?,en,2025-03-04T22:24:50Z,2025-03-04 17:24:50,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwFM-kDtyaGnCYXXFp4AaABAg,NA,@ir2804,UCQ0DbospjJM7CqXTXN0oRUQ,Finally 🎉,NA,2025-03-04T22:07:40Z,2025-03-04 17:07:40,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugzul-uQIZj9botBTdV4AaABAg,NA,@AnkitDasture,UChWrl9lVm_lALE-bvjyKffQ,Why the heck does this have so less views and likes ? Something is wrong,en,2025-03-04T22:05:57Z,2025-03-04 17:05:57,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgwK2NepJrl-VJlj3LV4AaABAg,NA,@ComradeCooper,UCm6jLDUV2WXGtrhoxG_6MkQ,Cant wait,fr,2025-03-04T21:37:57Z,2025-03-04 16:37:57,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugwc1jSjlpo7Emyh-G94AaABAg,NA,@WamweaJames,UCzPFCz7CSJfHCDUtYxG8tRQ,I can't wait to watch Guenther 😂😂. He doesn't give a hoot,en,2025-03-04T21:23:33Z,2025-03-04 16:23:33,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugxb4VO8QRGKvpljMqR4AaABAg,NA,@grantcwills,UCuiUpypajS6dWoA9wy4viHQ,I am so ready,mg,2025-03-04T19:11:26Z,2025-03-04 14:11:26,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,Ugxu4wVA9ocC-a46E4B4AaABAg,NA,@joseantonioguerreroaldana788,UCvBY75q2F9qTQeJg7cu57Og,El día de mi cumple el 7 y encima cumplo 33 será posible? Y en marzo encima 😂😅😮,es,2025-03-04T19:07:46Z,2025-03-04 14:07:46,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgzYKLd4Dm26djGyI9R4AaABAg,NA,@life4us,UCcEtNjMceuoBxRdObyuC2lQ,I really look forward for season 8. I think that will be a really interesting season. Don’t U?,NA,2025-03-04T18:21:55Z,2025-03-04 13:21:55,0,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,806026,22186,670,UgxRJRVm1fJ_2BNKW8N4AaABAg,NA,@sharptojo6420,UCet3chFfPiRMDAPPhCBkM2A,Please tell me all of the creepy Christian Horner stuff will be included?,en,2025-03-04T17:54:50Z,2025-03-04 12:54:50,0,0
